"dool 1.3.6 CSV output"
"Author:","Scott Baker",,,,"URL:","https://github.com/scottchiefbaker/dool/"
"Host:","webserver1",,,,"User:","pascal"
"Cmdline:","./dool -c -m -n --output RR_100T_1200R_1800D_2vCPU_ws1.csv",,,,"Date:","27 Apr 2026 11:06:28 WIB"
"total cpu usage",,,,,"memory usage",,,,"net/total",
"usr","sys","idl","wai","stl","used","free","cach","avai","recv","send"
24.335,3.743,71.813,0.109,0,664555520,139513856,194883584,211988480,0,0
0.500,0,99.500,0,0,664506368,139513856,194932736,211963904,480,944
0.510,0.510,98.980,0,0,664506368,139513856,194932736,211963904,25728,15624
23.353,2.994,73.653,0,0,664502272,139513856,194936832,211972096,558112,666664
24.138,3.448,72.414,0,0,664502272,139513856,194936832,211972096,658648,781208
25,3.409,71.023,0.568,0,664510464,139513856,194928640,211972096,719656,836984
24.859,4.520,70.621,0,0,664498176,139513856,194940928,211976192,734040,835640
24.855,2.312,72.832,0,0,664498176,139513856,194940928,211984384,695480,804144
26.136,3.409,70.455,0,0,664498176,139513856,194940928,211984384,739824,848240
20.787,6.742,72.472,0,0,664498176,139513856,194940928,211984384,735880,847512
21.512,5.233,73.256,0,0,664494080,139513856,194945024,211988480,730728,845448
25.714,3.429,70.857,0,0,664494080,139513856,194945024,211996672,735064,846320
19.880,4.217,75.904,0,0,664494080,139513856,194945024,211996672,739960,847992
24.277,3.468,72.254,0,0,664489984,139513856,194949120,212000768,735176,846360
22.941,3.529,73.529,0,0,664489984,139513856,194949120,212000768,720680,839184
19.653,2.312,78.035,0,0,664489984,139513856,194949120,212000768,571664,629816
20.349,1.163,78.488,0,0,664489984,139513856,194949120,212004864,555480,652096
16.970,1.818,81.212,0,0,664485888,139513856,194953216,212008960,653552,789248
15.116,5.233,79.651,0,0,664485888,139513856,194953216,212013056,527352,556840
9.357,7.018,83.626,0,0,664485888,139513856,194953216,212013056,584552,726848
21.910,2.247,75.843,0,0,664485888,139513856,194953216,212013056,562128,565048
17.919,2.312,79.769,0,0,664481792,139513856,194957312,212021248,617696,751392
15.569,2.395,82.036,0,0,664481792,139513856,194957312,212021248,602576,660496
22.414,1.724,75.862,0,0,664498176,139513856,194957312,212017152,530400,641960
17.341,2.890,79.769,0,0,664498176,139513856,194957312,212017152,652184,769352
20,2.286,77.714,0,0,664494080,139513856,194961408,212021248,568160,592048
18.889,5,75.556,0.556,0,664494080,139513856,194961408,212025344,612296,735600
38.095,5.952,55.952,0,0,664494080,139513856,194961408,212029440,794808,977848
36.813,6.593,56.593,0,0,664489984,139513856,194965504,212029440,998640,1077608
38.150,5.202,56.647,0,0,664489984,139513856,194965504,212033536,883464,1087464
35.057,5.747,59.195,0,0,664489984,139513856,194965504,212033536,840608,937616
30.233,4.651,65.116,0,0,664485888,139513856,194969600,212045824,898376,1015392
34.463,6.780,58.757,0,0,664485888,139513856,194969600,212045824,928824,1115440
34.706,8.235,57.059,0,0,664485888,139513856,194969600,212045824,922352,1101088
33.333,7.018,59.649,0,0,664481792,139513856,194973696,212049920,945848,1023240
32.961,8.380,58.659,0,0,664481792,139513856,194973696,212049920,987944,1128400
28.743,5.389,65.868,0,0,664477696,139513856,194977792,212062208,812632,935800
40.860,5.376,53.763,0,0,664477696,139513856,194977792,212062208,847776,1007104
31.214,5.780,63.006,0,0,664477696,139513856,194977792,212062208,947216,1070800
25.143,5.714,69.143,0,0,664473600,139513856,194981888,212066304,760608,886256
30.726,3.911,65.363,0,0,664473600,139513856,194981888,212066304,730424,838184
24.432,3.977,71.591,0,0,664473600,139513856,194981888,212066304,667944,761992
19.872,3.205,76.923,0,0,664469504,139513856,194985984,212078592,714240,810280
20.122,4.878,75,0,0,664698880,139284480,194985984,211849216,727720,839840
18.675,6.627,74.699,0,0,664698880,139284480,194985984,211849216,716376,818744
25.146,3.509,71.345,0,0,664698880,139284480,194985984,211849216,737616,848160
25.714,5.714,68.571,0,0,664694784,139284480,194990080,211853312,750288,872408
22.941,5.882,71.176,0,0,664694784,139284480,194990080,211861504,720040,822832
23.077,5.325,71.598,0,0,664690688,139284480,194994176,211865600,729336,835480
25.862,5.172,68.966,0,0,664686592,139284480,194998272,211869696,721232,825864
20.349,6.395,73.256,0,0,664686592,139284480,194998272,211869696,669160,753328
45.251,6.704,48.045,0,0,664686592,139284480,194998272,211869696,828256,1062808
33.149,6.630,59.669,0.552,0,664682496,139284480,195002368,211881984,954832,1077464
30.994,7.018,61.988,0,0,664682496,139284480,195002368,211881984,918552,1140728
35.955,6.180,57.865,0,0,664682496,139284480,195002368,211881984,977536,968840
40.331,6.630,53.039,0,0,664678400,139284480,195006464,211886080,903216,1112152
35.393,7.865,56.742,0,0,664678400,139284480,195006464,211886080,898768,1073960
39.891,6.011,54.098,0,0,664678400,139284480,195006464,211894272,902008,1015336
36.364,5.348,58.289,0,0,664674304,139284480,195010560,211898368,965704,1130984
37.778,7.222,55,0,0,664674304,139284480,195010560,211898368,911672,1099024
33.516,7.692,58.791,0,0,664670208,139284480,195014656,211898368,845328,926808
38.068,6.818,55.114,0,0,664670208,139284480,195014656,211902464,984384,1099072
36.066,7.650,56.284,0,0,664670208,139284480,195014656,211910656,831600,1034800
26.816,3.911,69.274,0,0,664666112,139284480,195018752,211914752,835496,957840
33.696,4.891,61.413,0,0,664666112,139284480,195018752,211914752,780856,871488
31.720,5.376,62.903,0,0,664666112,139284480,195018752,211914752,770008,856328
37.766,4.787,57.447,0,0,664662016,139284480,195022848,211918848,752016,877376
28.177,5.525,65.746,0.552,0,664666112,139284480,195018752,211918848,829144,1048560
24.719,5.618,69.663,0,0,664662016,139284480,195022848,211927040,742200,790752
31.638,6.215,62.147,0,0,664657920,139284480,195026944,211931136,698744,788664
24.713,4.598,70.690,0,0,664657920,139284480,195026944,211931136,821232,1023888
24.725,6.593,68.681,0,0,664657920,139284480,195026944,211931136,744136,799680
40.761,4.891,54.348,0,0,664653824,139284480,195031040,211931136,860552,949544
27.027,5.946,67.027,0,0,664653824,139284480,195031040,211943424,770232,947256
28.814,6.215,64.972,0,0,664653824,139284480,195031040,211943424,784504,877632
49.457,7.065,43.478,0,0,664649728,139284480,195035136,211943424,837416,993720
28.261,5.978,65.761,0,0,664649728,139284480,195035136,211947520,889776,1133024
39.429,6.286,54.286,0,0,664649728,139284480,195035136,211947520,769704,716800
24,5.714,70.286,0,0,664645632,139284480,195039232,211955712,960848,1238048
28.409,9.659,61.932,0,0,664645632,139284480,195039232,211959808,706904,704344
